1 0
101 0.001198
201 0.009042
301 0.029811
401 0.067895
501 0.132747
601 0.22684
701 0.369402
801 0.539938
901 0.764013
1001 1.05041
1101 1.43576
1201 1.9537
1301 2.51844
1401 3.19122
1501 4.0075
1601 4.88293
1701 5.88952
1801 6.96498
1901 8.22177
2001 9.52433
2101 11.0052
2201 12.6058
2301 14.3955
2401 16.2813
2501 18.3861
2601 20.6147
2701 23.1547
2801 25.6571
