1 0
2 0
3 1e-06
4 1e-06
5 1e-06
6 1e-06
7 2e-06
8 1e-06
9 2e-06
10 5e-06
11 9e-06
12 1.7e-05
13 3.1e-05
14 6.3e-05
15 0.000127
16 0.000251
17 0.000503
18 0.001124
19 0.002092
20 0.004191
21 0.008287
22 0.016517
23 0.031462
24 0.05665
25 0.100385
26 0.198573
27 0.403436
